year,experience_level,employment_type,career,salary,employee_residence,remote_status,company_location,company_size
2023,Intermediate,Full-time,Data Engineer,181700,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,64300,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,185900,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,129300,US,0,US,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,85000,US,100,US,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,80000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,120000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,52100,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,204500,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,142200,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,170000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,130000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,175000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,130000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,152375,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,94000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,82000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,77000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,196000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,94000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,264846,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,143060,US,0,US,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,203000,US,0,US,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,89030,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,64781,ES,0,ES,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,41027,ES,0,ES,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,160800,US,0,US,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,92700,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,62000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,51000,US,0,US,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,137500,US,0,US,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,100000,US,0,US,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,65000,US,0,US,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,50000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Scientist,55368,GB,0,GB,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Scientist,49216,GB,0,GB,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,110000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,70000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,240000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,200000,US,0,US,Medium (50-250 employees)
2023,Director,Full-time,Data Engineer,465000,US,0,US,Medium (50-250 employees)
2023,Director,Full-time,Data Engineer,385000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,240000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,200000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,AI Engineer,129700,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,AI Engineer,86500,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,150000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,120000,US,0,US,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,73824,GB,0,GB,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,61520,GB,0,GB,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,225300,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,197400,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,212000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,93300,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,140130,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,84870,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,266000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,152000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,224000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,165000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,255000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,169000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,169000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,91000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,197500,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,136500,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,248100,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,145900,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,185100,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,133300,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Analyst,95000,PH,0,PH,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Analyst,70000,PH,0,PH,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,130000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,115000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,220000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,160000,US,0,US,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,79976,GB,0,GB,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,67672,GB,0,GB,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,212000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,93300,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,130000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,100000,US,100,US,Medium (50-250 employees)
2023,Director,Full-time,Data Engineer,210000,US,100,US,Medium (50-250 employees)
2023,Director,Full-time,Data Engineer,168000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,224400,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,138700,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Scientist,43064,GB,0,GB,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Scientist,36912,GB,0,GB,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,95000,US,0,US,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,75000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,300000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,234000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Machine Learning Engineer,204500,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Machine Learning Engineer,142200,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Analyst,155000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Analyst,110000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,266500,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,152000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,273400,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,182200,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,185900,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,129300,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,122000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,94500,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,247300,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,139700,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,176000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,100000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,204500,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,142200,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,223400,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,186200,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,167500,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,106500,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,185900,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,129300,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,133000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,58400,US,0,US,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,100000,US,0,US,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,75000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,266500,CA,0,CA,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,144400,CA,0,CA,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,71363,GB,0,GB,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,55368,GB,0,GB,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Analyst,90000,US,100,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Analyst,70000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,199000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,162000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,170884,US,100,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,113923,US,100,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,184000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,123000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,235750,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,174250,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,225000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,150000,US,100,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Machine Learning Engineer,213900,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Machine Learning Engineer,116800,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,220000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,150000,US,100,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Scientist,150000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Scientist,100000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Machine Learning Engineer,247500,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Machine Learning Engineer,172200,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,155000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,120000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,226700,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,133300,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,184000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,123000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,130000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,117000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,160000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,140000,US,100,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Scientist,166000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Scientist,73000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,185900,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,129300,US,100,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,130000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,104000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,143000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,116000,US,100,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,184000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,123000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,215000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,200000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Scientist,253000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Scientist,131000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,220000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,176000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,210000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,147000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,205000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,152000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,220000,CA,100,CA,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,190000,CA,100,CA,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,205000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,152000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,137000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,110000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,172000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,146000,US,100,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,148000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,99000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,150000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,130000,US,0,US,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,105000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,99000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,52500,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,210000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,147000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,290300,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,196685,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,AI Engineer,220000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,AI Engineer,176000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Machine Learning Engineer,175000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Machine Learning Engineer,130000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,145000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,115000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,110244,GB,0,GB,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,39372,GB,0,GB,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Scientist,43187,ES,0,ES,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Scientist,31310,ES,0,ES,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,92280,GB,0,GB,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,67672,GB,0,GB,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,92280,GB,0,GB,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,67672,GB,0,GB,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,75577,IE,50,IE,Large (>250 employees)
2023,Senior,Full-time,Data Engineer,230300,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,140000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,124935,ZA,0,ZA,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,76050,ZA,0,ZA,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,224800,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,131100,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,258000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,171000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,196000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,121000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,195800,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,171500,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Scientist,220000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Scientist,160000,US,0,US,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Scientist,85000,US,0,US,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Scientist,65000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Machine Learning Engineer,220000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Machine Learning Engineer,100000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,185000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,152000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Machine Learning Engineer,220000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Machine Learning Engineer,100000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,48585,ES,0,ES,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,38868,ES,0,ES,Medium (50-250 employees)
2023,Intermediate,Full-time,Machine Learning Engineer,220000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Machine Learning Engineer,100000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Machine Learning Engineer,220000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Machine Learning Engineer,100000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,110000,PL,100,PL,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,80000,PL,100,PL,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,36912,GB,100,GB,Small (<50 employees)
2023,Senior,Full-time,Data Scientist,150200,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,71000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,167200,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,121000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,133000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,58400,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Scientist,135000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Scientist,110000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,187415,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,114080,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,187415,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,114080,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,166000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,73100,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,306400,CA,0,CA,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,168700,CA,0,CA,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,187415,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,114080,US,0,US,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,32974,GB,0,GB,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,32974,GB,0,GB,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,165000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,140000,US,100,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Analyst,167000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Analyst,121000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,190200,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,95100,US,0,US,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,133000,US,0,US,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,58400,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,90000,US,100,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,70000,US,100,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Scientist,166000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Scientist,73100,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,135000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,100000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,180514,GB,100,GB,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,108308,GB,100,GB,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,294000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,192000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,266000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,167000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,200000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,150000,US,100,US,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,163800,US,100,US,Medium (50-250 employees)
2023,Entry-level,Full-time,Data Analyst,88200,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,180400,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,138800,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Analyst,67672,GB,0,GB,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Analyst,55368,GB,0,GB,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,319000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,206000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,215000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,142000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,266000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,167000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,140130,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,84870,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,178300,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,105400,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,215000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,142000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,122000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,94500,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,750000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,150000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,116000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,90000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,145000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,128000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,154000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Engineer,126000,US,100,US,Medium (50-250 employees)
2023,Director,Full-time,Data Engineer,219650,US,100,US,Medium (50-250 employees)
2023,Director,Full-time,Data Engineer,136000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,150000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Machine Learning Engineer,180000,US,100,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Machine Learning Engineer,125000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,247600,US,0,US,Large (>250 employees)
2023,Senior,Full-time,Data Scientist,127300,US,0,US,Large (>250 employees)
2023,Intermediate,Full-time,Data Scientist,60000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Scientist,55000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,250000,US,0,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,125000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,190000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,170000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,202600,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,168800,US,100,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,132000,US,100,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Data Engineer,111000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,203000,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Scientist,127000,US,100,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Business Intelligence Analyst,125009,US,100,US,Medium (50-250 employees)
2023,Intermediate,Full-time,Business Intelligence Analyst,83339,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,112200,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Data Analyst,91800,US,100,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,200000,US,0,US,Medium (50-250 employees)
2023,Senior,Full-time,Machine Learning Engineer,160000,US,0,US,Medium (50-250 employees)
